% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV30370
% Time: 2025/12/04 16:14:26
% Demod 1 Sample X, /dev30370/demods/0/sample.X
% Frequency (Hz); Demod 1 Sample X  Amplitude (V)
% Demod 1 Sample Y, /dev30370/demods/0/sample.Y
% Frequency (Hz); Demod 1 Sample Y  Amplitude (V)
182760.5292445756; -2.22031965339e-05
182817.7586838606; -2.15316491896e-05
182875.0060439118; -2.15117106474e-05
182932.2713303409; -2.10629983185e-05
182989.5545487614; -1.99711190298e-05
183046.8557047881; -1.97781035722e-05
183104.1748040387; -1.90004142958e-05
183161.5118521316; -1.85920121798e-05
183218.8668546873; -1.83199655147e-05
183276.2398173278; -1.76401855762e-05
183333.6307456774; -1.70584263311e-05
183391.0396453617; -1.58450873137e-05
183448.4665220084; -1.56945132028e-05
183505.9113812461; -1.49560641791e-05
183563.3742287069; -1.42349566275e-05
183620.8550700231; -1.4098590778e-05
183678.3539108293; -1.35696506556e-05
183735.8707567618; -1.32237613078e-05
183793.4056134588; -1.26197672133e-05
183850.9584865601; -1.22790107656e-05
183908.5293817073; -1.18095091381e-05
183966.1183045435; -1.25010063622e-05
184023.7252607147; -1.14679868768e-05
184081.3502558673; -1.07833750491e-05
184138.99329565; -1.00224828137e-05
184196.6543857135; -8.69332354207e-06
184254.3335317098; -9.14976105826e-06
184312.0307392931; -8.71491792825e-06
184369.746014119; -7.09509818468e-06
184427.4793618448; -6.12180764712e-06
184485.2307881306; -5.95708979241e-06
184543.0002986371; -5.05592694366e-06
184600.7878990272; -4.41148431857e-06
184658.5935949655; -3.52272869621e-06
184716.4173921184; -2.32942687511e-06
184774.2592961541; -2.06799476284e-06
184832.1193127422; -1.72107611048e-06
184889.9974475553; -1.24561413915e-06
184947.8937062664; -9.06114136069e-07
185005.8080945509; -4.5537480138e-09
185063.7406180858; 7.14719517853e-07
185121.6912825501; -6.35721525726e-08
185179.6600936242; 5.21753272158e-07
185237.6470569907; 2.3041374159e-06
185295.6521783333; 3.1047513232e-06
185353.6754633388; 3.47555887975e-06
185411.7169176945; 4.21036519554e-06
185469.77654709; 4.80267589307e-06
185527.8543572166; 5.51987910599e-06
185585.9503537674; 5.12226286333e-06
185644.0645424372; 5.19450550391e-06
185702.1969289228; 5.63550524072e-06
185760.3475189221; 6.3581633746e-06
185818.5163181362; 7.26306471552e-06
185876.7033322668; 7.67727744922e-06
185934.9085670175; 8.06368034116e-06
185993.132028094; 8.57223990002e-06
186051.3737212037; 9.22149048145e-06
186109.6336520557; 1.08347194623e-05
186167.911826361; 1.04572325332e-05
186226.2082498319; 1.09365467439e-05
186284.5229281838; 1.134974229e-05
186342.8558671324; 1.16764536302e-05
186401.2070723961; 1.18498391208e-05
186459.5765496946; 1.21648462313e-05
186517.9643047496; 1.25528528678e-05
186576.3703432846; 1.38149129039e-05
186634.7946710245; 1.38918845102e-05
186693.2372936971; 1.40466397192e-05
186751.6982170309; 1.50714097104e-05
186810.1774467566; 1.58398540057e-05
186868.6749886066; 1.60409441472e-05
186927.1908483151; 1.63644488309e-05
186985.7250316182; 1.68740972872e-05
187044.2775442536; 1.7551925951e-05
187102.8483919607; 1.7796616576e-05
187161.4375804817; 1.83975183812e-05
187220.0451155593; 1.90140549551e-05
187278.6710029386; 1.95211801059e-05
187337.3152483664; 2.03374248491e-05
187395.9778575914; 2.05118639491e-05
187454.6588363638; 2.05429836364e-05
187513.3581904361; 2.13253997528e-05
187572.0759255618; 2.16243791081e-05
187630.8120474975; 2.15066409007e-05
187689.5665620005; 2.20418049465e-05
187748.33947483; 2.2016873735e-05
187807.1307917476; 2.23513465603e-05
187865.9405185161; 2.24661517704e-05
187924.7686609003; 2.28250951497e-05
187983.6152246666; 2.33090620991e-05
188042.4802155842; 2.33714204999e-05
188101.3636394229; 2.36103968584e-05
188160.2655019548; 2.40860361023e-05
188219.1858089538; 2.41080479571e-05
188278.1245661956; 2.44324089774e-05
188337.0817794576; 2.47568202371e-05
188396.0574545192; 2.50733445196e-05
188455.0515971611; 2.51266370721e-05
188514.0642131669; 2.5558651758e-05
188573.095308321; 2.55684343321e-05
188632.14488841; 2.53146696213e-05
188691.2129592221; 2.61548273964e-05
188750.2995265477; 2.60728012605e-05
188809.4045961786; 2.64416106333e-05
188868.5281739086; 2.61275841646e-05
188927.670265533; 2.62274039445e-05
188986.8308768499; 2.60023591235e-05
189046.0100136583; 2.65779747822e-05
189105.2076817591; 2.65969242149e-05
189164.4238869552; 2.62441724115e-05
189223.6586350513; 2.63474829942e-05
189282.9119318539; 2.66011537277e-05
189342.1837831714; 2.69613777856e-05
189401.4741948135; 2.70181232134e-05
189460.7831725929; 2.6878724756e-05
189520.1107223231; 2.73916586645e-05
189579.4568498195; 2.7230478433e-05
189638.8215608997; 2.73827577415e-05
189698.2048613829; 2.73400922131e-05
189757.6067570901; 2.70940851432e-05
189817.0272538443; 2.73248776234e-05
189876.4663574698; 2.73812524385e-05
189935.9240737938; 2.74657723315e-05
189995.4004086444; 2.76306920294e-05
190054.8953678517; 2.72819273817e-05
190114.4089572478; 2.74375988921e-05
190173.9411826664; 2.75952478598e-05
190233.4920499433; 2.78784279462e-05
190293.0615649156; 2.74441508947e-05
190352.6497334233; 2.76714037851e-05
190412.2565613072; 2.75499339767e-05
190471.8820544103; 2.76319537175e-05
190531.5262185774; 2.77756886855e-05
190591.1890596552; 2.7918238281e-05
190650.870583492; 2.79731684842e-05
190710.5707959383; 2.79026135743e-05
190770.2897028456; 2.80206772392e-05
190830.0273100689; 2.79681628477e-05
190889.7836234634; 2.80177948711e-05
190949.5586488869; 2.79720704991e-05
191009.3523921988; 2.78415498291e-05
191069.1648592604; 2.79056883791e-05
191128.9960559348; 2.8089242185e-05
191188.8459880869; 2.76005304328e-05
191248.7146615833; 2.7874079974e-05
191308.6020822934; 2.76848765253e-05
191368.5082560871; 2.78785599751e-05
191428.4331888369; 2.77051241211e-05
191488.376886417; 2.76156399912e-05
191548.3393547032; 2.80943583446e-05
191608.3205995735; 2.81633460026e-05
191668.3206269071; 2.79120014613e-05
191728.3394425863; 2.7987436799e-05
191788.3770524942; 2.77596485121e-05
191848.4334625159; 2.77249934159e-05
191908.5086785384; 2.76596030095e-05
191968.6027064507; 2.76126097925e-05
192028.7155521435; 2.74933033412e-05
192088.8472215094; 2.75877582625e-05
192148.9977204424; 2.74207375461e-05
192209.1670548395; 2.71917226996e-05
192269.3552305985; 2.71700540173e-05
192329.5622536194; 2.73298309656e-05
192389.7881298039; 2.74875211381e-05
192450.0328650557; 2.75772951186e-05
192510.2964652804; 2.78772125823e-05
192570.5789363853; 2.81511392553e-05
192630.8802842791; 2.70118662342e-05
192691.2005148739; 2.75822497364e-05
192751.5396340819; 2.74996160869e-05
192811.8976478181; 2.7291462302e-05
192872.274561999; 2.70577414128e-05
192932.6703825431; 2.62459336411e-05
192993.0851153708; 2.67347389455e-05
193053.5187664041; 2.65396396351e-05
193113.9713415668; 2.67428747812e-05
193174.4428467854; 2.64673554178e-05
193234.9332879874; 2.65051133968e-05
193295.4426711023; 2.59893784138e-05
193355.9710020616; 2.71057048553e-05
193416.5182867986; 2.67929471784e-05
193477.0845312484; 2.6481281499e-05
193537.6697413481; 2.62822665301e-05
193598.2739230362; 2.63424008472e-05
193658.8970822542; 2.61434596429e-05
193719.5392249443; 2.61467432705e-05
193780.200357051; 2.59166197923e-05
193840.8804845205; 2.55035295434e-05
193901.5796133012; 2.55659868817e-05
193962.297749343; 2.50789337016e-05
194023.0348985975; 2.52890401607e-05
194083.7910670191; 2.50834172456e-05
194144.5662605633; 2.49203319752e-05
194205.3604851874; 2.50574025929e-05
194266.1737468509; 2.47791897904e-05
194327.006051515; 2.48813677732e-05
194387.8574051427; 2.46921989393e-05
194448.7278136991; 2.43855542375e-05
194509.6172831507; 2.45224921532e-05
194570.5258194669; 2.44593439351e-05
194631.4534286178; 2.40800263518e-05
194692.400116576; 2.40843222954e-05
194753.3658893157; 2.43791185507e-05
194814.3507528132; 2.41115802482e-05
194875.3547130465; 2.36336851046e-05
194936.3777759956; 2.3992346233e-05
194997.4199476417; 2.36493882172e-05
195058.4812339695; 2.36243985113e-05
195119.5616409641; 2.36295775055e-05
195180.6611746129; 2.34838681625e-05
195241.7798409051; 2.33862173731e-05
195302.9176458321; 2.30360102925e-05
195364.0745953867; 2.30678027196e-05
195425.2506955636; 2.27912512349e-05
195486.4459523604; 2.28643444725e-05
195547.6603717753; 2.26597016678e-05
195608.8939598089; 2.26601617228e-05
195670.1467224637; 2.24741327781e-05
195731.418665744; 2.26389540699e-05
195792.7097956558; 2.22429011642e-05
195854.0201182075; 2.22958191712e-05
195915.3496394084; 2.20482680913e-05
195976.6983652714; 2.17903990232e-05
196038.0663018095; 2.18579167547e-05
196099.4534550386; 2.17480328938e-05
196160.8598309761; 2.16749169634e-05
196222.2854356414; 2.16519797373e-05
196283.7302750556; 2.16572239222e-05
196345.1943552421; 2.15672956452e-05
196406.6776822254; 2.15238595202e-05
196468.1802620332; 2.13722985141e-05
196529.7021006939; 2.12188739042e-05
196591.2432042383; 2.11856536589e-05
196652.8035786989; 2.11026413896e-05
196714.3832301103; 2.08222231571e-05
196775.9821645086; 2.07698820879e-05
196837.6003879324; 2.07926079757e-05
196899.2379064211; 2.05773881559e-05
196960.8947260178; 2.05510233335e-05
197022.5708527659; 2.05331857567e-05
197084.2662927113; 2.037262117e-05
197145.9810519016; 2.03348945994e-05
197207.7151363865; 2.02627183896e-05
197269.4685522175; 1.99512613736e-05
197331.2413054475; 2.00601569222e-05
197393.0334021327; 1.99312236636e-05
197454.8448483299; 1.9976322063e-05
197516.6756500981; 1.97434001852e-05
197578.5258134984; 1.98158117724e-05
197640.3953445935; 1.9902752703e-05
197702.2842494483; 1.96732384391e-05
197764.1925341295; 1.96372635498e-05
197826.1202047052; 1.93636081978e-05
197888.0672672468; 1.93495344099e-05
197950.0337278261; 1.93494792281e-05
198012.0195925176; 1.92929952009e-05
198074.0248673972; 1.95238134915e-05
198136.0495585433; 1.93084829893e-05
198198.0936720357; 1.91431160619e-05
198260.1572139563; 1.9028313385e-05
198322.2401903885; 1.90314111836e-05
198384.3426074189; 1.90150855352e-05
198446.4644711346; 1.89546936616e-05
198508.6057876252; 1.879825345e-05
198570.7665629821; 1.88029778985e-05
198632.9468032985; 1.84615243531e-05
198695.1465146698; 1.862743146e-05
198757.3657031931; 1.85408103358e-05
198819.604374967; 1.85427945426e-05
198881.8625360933; 1.83214369292e-05
198944.1401926746; 1.82375204577e-05
199006.4373508154; 1.8130233791e-05
199068.7540166227; 1.81993393059e-05
199131.0901962049; 1.81253535757e-05
199193.4458956726; 1.80262180502e-05
199255.8211211379; 1.80192909354e-05
199318.2158787159; 1.78426107808e-05
199380.6301745223; 1.79457344009e-05
199443.0640146756; 1.79316933855e-05
199505.5174052956; 1.78378813545e-05
199567.9903525045; 1.77499644056e-05
199630.4828624262; 1.76380898367e-05
199692.9949411865; 1.77711215712e-05
199755.5265949127; 1.76332662912e-05
199818.0778297355; 1.76857159349e-05
199880.6486517859; 1.77158386827e-05
199943.2390671975; 1.73918409234e-05
200005.8490821057; 1.76995301645e-05
200068.478702648; 1.74651305126e-05
200131.1279349635; 1.75066421477e-05
200193.7967851936; 1.75573327406e-05
200256.4852594808; 1.75157590503e-05
200319.1933639712; 1.7274323089e-05
200381.9211048112; 1.7193951805e-05
200444.6684881498; 1.73501277108e-05
200507.4355201378; 1.72458415881e-05
200570.222206928; 1.72522195067e-05
200633.0285546751; 1.72389205317e-05
200695.8545695356; 1.70522879352e-05
200758.7002576677; 1.71173921934e-05
200821.5656252326; 1.72966368227e-05
200884.4506783925; 1.72076697898e-05
200947.3554233115; 1.72904000739e-05
201010.279866156; 1.7062793825e-05
201073.2240130941; 1.71857903714e-05
201136.187870296; 1.74035665349e-05
201199.1714439333; 1.70518742576e-05
201262.1747401808; 1.71733385921e-05
201325.1977652139; 1.71407781725e-05
201388.2405252107; 1.71719614916e-05
201451.3030263507; 1.70061790443e-05
201514.3852748159; 1.70000334739e-05
201577.4872767898; 1.68807750653e-05
201640.609038458; 1.69696972442e-05
201703.7505660076; 1.68820065319e-05
201766.9118656289; 1.69268958783e-05
201830.092943513; 1.70678716319e-05
201893.2938058531; 1.69986326531e-05
201956.5144588446; 1.69784630736e-05
202019.7549086846; 1.70168006831e-05
202083.0151615724; 1.71280971274e-05
202146.295223709; 1.68970277285e-05
202209.5951012971; 1.68632795271e-05
202272.9148005425; 1.69247510155e-05
202336.2543276516; 1.68112575203e-05
202399.6136888335; 1.67623717711e-05
202462.9928902989; 1.66357574947e-05
202526.3919382606; 1.65836395973e-05
202589.8108389332; 1.66515275695e-05
202653.2495985334; 1.65524664288e-05
202716.7082232795; 1.65430754595e-05
202780.1867193928; 1.64630204745e-05
202843.6850930954; 1.64454454142e-05
202907.2033506118; 1.64001529838e-05
202970.7414981682; 1.64585959564e-05
203034.2995419932; 1.62826269297e-05
203097.8774883169; 1.62014450312e-05
203161.4753433713; 1.59817152192e-05
203225.0931133913; 1.61055453918e-05
203288.7308046126; 1.59804316886e-05
203352.3884232735; 1.59530680311e-05
203416.0659756139; 1.58468512006e-05
203479.7634678758; 1.58553581981e-05
203543.4809063032; 1.5766695666e-05
203607.2182971421; 1.56893760688e-05
203670.9756466399; 1.5589578344e-05
203734.7529610472; 1.57275367068e-05
203798.5502466155; 1.54826696062e-05
203862.3675095985; 1.54362905105e-05
203926.2047562519; 1.54323505472e-05
203990.0619928333; 1.53512532371e-05
204053.9392256024; 1.5145154731e-05
204117.8364608207; 1.50201115507e-05
204181.7537047515; 1.4968831283e-05
204245.690963661; 1.49246181131e-05
204309.6482438163; 1.4759361071e-05
204373.6255514868; 1.47779672782e-05
204437.622892944; 1.45800239346e-05
204501.6402744611; 1.47235344021e-05
204565.6777023135; 1.472030213e-05
204629.7351827785; 1.45454501673e-05
204693.8127221349; 1.44471496675e-05
204757.9103266648; 1.43997825074e-05
204822.028002651; 1.44108385501e-05
204886.1657563785; 1.4435475128e-05
204950.3235941346; 1.43691912191e-05
205014.5015222083; 1.42286179296e-05
205078.6995468907; 1.42026351459e-05
205142.9176744744; 1.42415932894e-05
205207.1559112552; 1.40345487563e-05
205271.4142635296; 1.40126286115e-05
205335.6927375967; 1.38532555267e-05
205399.9913397574; 1.39170200095e-05
205464.3100763145; 1.37555026288e-05
205528.6489535729; 1.38240632876e-05
205593.0079778394; 1.39906868013e-05
205657.3871554224; 1.38979023388e-05
205721.7864926337; 1.38206593939e-05
205786.2059957854; 1.38441837615e-05
205850.6456711923; 1.36697665571e-05
205915.1055251712; 1.37322857912e-05
205979.5855640408; 1.36810761527e-05
206044.0857941218; 1.36055339058e-05
206108.6062217366; 1.35071445482e-05
206173.1468532098; 1.34078204834e-05
206237.7076948685; 1.34049908525e-05
206302.2887530411; 1.34149591316e-05
206366.8900340581; 1.35857993148e-05
206431.5115442521; 1.34421868805e-05
206496.1532899576; 1.32883449615e-05
206560.8152775112; 1.33242536502e-05
206625.4975132513; 1.32182627905e-05
206690.200003518; 1.3159460029e-05
206754.9227546547; 1.31491763722e-05
206819.6657730053; 1.30721156601e-05
206884.4290649164; 1.30595325782e-05
206949.2126367365; 1.30870483886e-05
207014.0164948158; 1.29166822729e-05
207078.8406455069; 1.29169831422e-05
207143.6850951637; 1.28282395292e-05
207208.5498501435; 1.29647010921e-05
207273.4349168042; 1.29212552593e-05
207338.3403015062; 1.29305140226e-05
207403.2660106119; 1.26652300961e-05
207468.2120504856; 1.29157889477e-05
207533.1784274937; 1.28537525323e-05
207598.1651480046; 1.27234006318e-05
207663.1722183882; 1.2624171749e-05
207728.1996450175; 1.26550560943e-05
207793.2474342667; 1.25105876954e-05
207858.3155925119; 1.24641889716e-05
207923.4041261316; 1.25320013545e-05
207988.513041506; 1.24930324758e-05
208053.6423450174; 1.23355126849e-05
208118.7920430503; 1.23311406383e-05
208183.9621419904; 1.22984146555e-05
208249.1526482269; 1.2303616803e-05
208314.3635681498; 1.23253667966e-05
208379.5949081514; 1.22047671955e-05
208444.8466746259; 1.21884823267e-05
208510.1188739697; 1.22072097744e-05
208575.4115125812; 1.19413616826e-05
208640.7245968601; 1.19979787485e-05
208706.0581332099; 1.21525276324e-05
208771.4121280342; 1.21354251517e-05
208836.7865877395; 1.19840973264e-05
208902.1815187342; 1.18301736532e-05
208967.5969274285; 1.19149493666e-05
209033.0328202349; 1.17951633385e-05
209098.4892035677; 1.18086681248e-05
209163.9660838429; 1.17402146941e-05
209229.4634674798; 1.16980698588e-05
209294.9813608982; 1.17609918758e-05
209360.5197705207; 1.17235563073e-05
209426.0787027715; 1.16685331719e-05
209491.6581640773; 1.15569217572e-05
209557.2581608664; 1.1524180894e-05
209622.8786995692; 1.17034501116e-05
209688.5197866179; 1.1553520751e-05
209754.1814284477; 1.13885439581e-05
209819.8636314948; 1.13403873704e-05
209885.5664021976; 1.15531361081e-05
209951.2897469967; 1.13983084453e-05
210017.0336723347; 1.12902987109e-05
210082.798184656; 1.13023421626e-05
210148.5832904074; 1.12889409196e-05
210214.388996037; 1.11912418041e-05
210280.2153079961; 1.10496591923e-05
210346.0622327372; 1.12001654906e-05
210411.9297767148; 1.12109789283e-05
210477.8179463856; 1.10661996866e-05
210543.7267482083; 1.11720641153e-05
210609.6561886437; 1.10306816461e-05
210675.6062741546; 1.09235450775e-05
210741.5770112051; 1.10161391583e-05
210807.5684062631; 1.08883542482e-05
210873.5804657969; 1.09474518205e-05
210939.6131962774; 1.10849894729e-05
211005.6666041774; 1.08243288431e-05
211071.7406959719; 1.10316924741e-05
211137.8354781377; 1.07528744255e-05
211203.9509571535; 1.08577535888e-05
211270.0871395011; 1.0833405533e-05
211336.2440316629; 1.07308024819e-05
211402.4216401243; 1.07967196399e-05
211468.619971372; 1.08089175652e-05
211534.8390318954; 1.08562928563e-05
211601.0788281855; 1.07202066715e-05
211667.3393667356; 1.06423374883e-05
211733.6206540403; 1.07051237208e-05
211799.9226965978; 1.048433107e-05
211866.245500907; 1.05071140705e-05
211932.5890734692; 1.05138398914e-05
211998.9534207876; 1.05790329542e-05
212065.3385493678; 1.05569969719e-05
212131.744465717; 1.04869849872e-05
212198.1711763449; 1.04560095343e-05
212264.6186877624; 1.04934291771e-05
212331.0870064839; 1.04801589179e-05
212397.5761390246; 1.03920491073e-05
212464.0860919021; 1.05831109518e-05
212530.6168716361; 1.04781183425e-05
212597.1684847482; 1.04498845486e-05
212663.7409377623; 1.04927647102e-05
212730.3342372036; 1.02604007266e-05
212796.9483896009; 1.03094439256e-05
212863.5834014835; 1.04588803701e-05
212930.2392793835; 1.02910329186e-05
212996.9160298347; 1.02818410466e-05
213063.6136593733; 1.02111090944e-05
213130.3321745372; 1.03130671294e-05
213197.0715818664; 1.01619168426e-05
213263.8318879029; 1.02868581978e-05
213330.6130991916; 1.01507280624e-05
213397.4152222783; 1.01736888493e-05
213464.2382637114; 1.00876570456e-05
213531.0822300411; 1.02449295193e-05
213597.9471278199; 1.01489286571e-05
213664.8329636023; 1.02498497702e-05
213731.7397439447; 1.01326233453e-05
213798.6674754052; 1.0102083005e-05
213865.6161645454; 1.00906511414e-05
213932.5858179275; 1.00702532527e-05
213999.5764421162; 1.00442626214e-05
214066.5880436783; 9.94817671013e-06
214133.6206291825; 9.88906687915e-06
214200.6742051999; 9.94482227626e-06
214267.7487783033; 9.87332516582e-06
214334.8443550673; 9.90787926963e-06
214401.9609420698; 1.00289836735e-05
214469.0985458896; 9.7920150471e-06
214536.2571731078; 9.87520455366e-06
214603.4368303077; 9.73625098742e-06
214670.6375240745; 9.85987318749e-06
214737.8592609957; 9.74251519432e-06
214805.1020476606; 9.68637233766e-06
214872.3658906604; 9.69597083663e-06
214939.6507965895; 9.67488887067e-06
215006.9567720429; 9.59188606108e-06
215074.2838236185; 9.53838658129e-06
215141.6319579161; 9.48901571045e-06
215209.0011815373; 9.55336099292e-06
215276.3915010861; 9.35827300229e-06
215343.802923168; 9.39155721594e-06
215411.235454392; 9.55462641894e-06
215478.6891013676; 9.33441297334e-06
215546.1638707071; 9.37746087707e-06
215613.6597690246; 9.33286795359e-06
215681.1768029365; 9.26273492326e-06
215748.7149790612; 9.25704469573e-06
215816.2743040191; 9.15518609424e-06
215883.8547844322; 9.26940965446e-06
215951.4564269262; 9.2198346375e-06
216019.0792381271; 9.24714396344e-06
216086.7232246638; 9.08807238567e-06
216154.3883931671; 9.10594326645e-06
216222.0747502698; 9.03167606471e-06
216289.7823026069; 9.05163132977e-06
216357.5110568156; 8.94524463139e-06
216425.2610195345; 9.05457913661e-06
216493.0321974056; 8.94929398402e-06
216560.8245970718; 8.88150959062e-06
216628.6382251786; 8.86988153489e-06
216696.4730883733; 8.93737404045e-06
216764.3291933055; 8.83373970079e-06
216832.2065466268; 8.85694043558e-06
216900.1051549904; 8.75098268497e-06
216968.0250250531; 8.77228644105e-06
217035.9661634722; 8.56734452081e-06
217103.9285769077; 8.67013037153e-06
217171.9122720216; 8.64324949734e-06
217239.9172554781; 8.57018331037e-06
217307.9435339434; 8.53353585856e-06
217375.9911140857; 8.48307352168e-06
217444.060002575; 8.46425877513e-06
217512.1502060847; 8.56022833515e-06
217580.2617312888; 8.42755702726e-06
217648.3945848641; 8.40303791671e-06
217716.5487734893; 8.37122556042e-06
217784.7243038452; 8.44133896268e-06
217852.9211826147; 8.35319584815e-06
217921.1394164829; 8.25411587653e-06
217989.3790121364; 8.30864287169e-06
218057.6399762653; 8.18584868217e-06
218125.9223155605; 8.20991815399e-06
218194.2260367154; 8.18328387073e-06
218262.5511464255; 8.10862217664e-06
218330.8976513883; 8.24426541902e-06
218399.2655583035; 8.14327869009e-06
218467.654873873; 8.17701590829e-06
218536.0656048002; 8.11038291031e-06
218604.4977577919; 8.03747070095e-06
218672.9513395558; 8.0250348119e-06
218741.426356802; 8.05505245741e-06
